registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0588,2026-03-15,C4,Tarde,145,280,139,1998.7400,74.6915,10,11.1237,1,140.7625,143.1063,11.2452,84607.4022,-1.2930,-1.5567,-0.2798,-1.2761,entrenamiento
R0589,2026-03-15,C5,Tarde,155,523,196,830.4873,58.8742,12,28.9251,1,152.9074,158.1302,7.6389,55124.5211,0.4439,0.6858,-1.3126,-0.8927,entrenamiento
R0590,2026-03-15,C6,Tarde,144,380,148,756.3649,NA,7,12.7865,1,146.1796,155.1118,14.9247,110121.9956,-1.3583,-0.4500,-0.2653,0.4654,entrenamiento
R0591,2026-03-15,C7,Manana,140,448,181,1591.7649,86.1056,16,29.3602,1,139.7232,141.9642,14.2223,103004.4906,0.8990,0.6337,-1.7536,0.6380,entrenamiento
R0592,2026-03-15,C8,Tarde,131,307,159,1323.9423,70.3882,8,26.6772,0,136.0542,129.6125,9.7678,73532.6501,1.2379,0.3964,-1.5189,0.8599,entrenamiento
R0593,2026-03-16,C1,Manana,139,267,168,2160.8342,90.9128,7,7.9113,1,132.6972,134.1994,18.6248,139624.2918,-1.5084,-1.3633,0.9075,0.6967,entrenamiento
R0594,2026-03-16,C2,Tarde,150,321,207,1949.2382,51.2716,16,4.0759,1,148.1760,154.3995,8.4787,64785.7818,-0.2246,-1.0470,1.4759,-0.3643,entrenamiento
R0595,2026-03-16,C3,Manana,135,345,125,1893.0612,47.1021,17,11.6736,0,133.3677,132.6890,8.1476,61248.9232,0.5360,0.8310,-0.1871,-0.3436,entrenamiento
R0596,2026-03-16,C4,Manana,162,556,207,2112.5689,90.8655,14,5.2612,0,157.9921,164.0814,18.0401,138294.4271,-0.3855,0.1558,-0.0103,-0.1448,entrenamiento
R0597,2026-03-16,C5,Manana,143,445,137,637.5417,38.8967,12,2.0772,0,145.6240,140.1281,10.3162,76876.2145,1.6731,1.6935,0.5361,-2.1548,entrenamiento
R0598,2026-03-16,C6,Tarde,140,290,172,1551.3981,90.6320,9,15.5610,0,134.0716,137.3069,18.5793,140238.1915,1.6875,0.6302,1.4174,0.8093,entrenamiento
R0599,2026-03-16,C7,Tarde,139,460,140,925.9802,55.7761,12,9.0101,1,140.6934,135.0518,8.3866,62884.2298,-0.7939,0.1437,-1.0480,-1.3348,entrenamiento
R0600,2026-03-16,C8,Manana,132,279,142,2035.8654,85.9859,14,5.6949,1,129.7944,129.8250,11.1247,83872.5653,2.6179,1.0969,0.1124,0.3594,entrenamiento
R0601,2026-03-17,C1,Tarde,155,273,180,671.5526,60.6136,11,8.7800,1,152.9144,152.6535,8.0042,59398.3135,2.0881,0.9791,-2.4783,0.0681,entrenamiento
R0602,2026-03-17,C2,Tarde,138,362,179,1917.6336,39.5742,10,9.4411,0,138.9998,132.9597,12.3667,91363.6519,0.0454,-2.3944,-0.7112,-0.0683,entrenamiento
R0603,2026-03-17,C3,Manana,154,346,163,1783.8083,61.3616,10,14.8695,1,157.9390,152.1874,6.2508,48859.5606,-0.0446,0.4188,0.0893,1.6858,entrenamiento
R0604,2026-03-17,C4,Tarde,144,324,132,405.0965,64.3853,16,22.4111,1,145.2557,150.5414,6.0036,45314.3996,0.6102,0.0542,0.2235,1.2219,entrenamiento
R0605,2026-03-17,C5,Tarde,153,488,169,1808.7623,69.8588,15,28.9044,1,156.2730,149.3501,9.4833,70083.6112,0.2147,-0.6526,0.0370,-0.8991,entrenamiento
R0606,2026-03-17,C6,Manana,167,399,181,423.7135,42.5200,7,27.1374,1,160.4959,169.4222,14.7073,107757.9744,-1.0496,0.0458,-1.1589,0.8581,entrenamiento
R0607,2026-03-17,C7,Manana,150,505,147,2149.4614,59.5365,11,16.8600,1,151.6813,157.6969,7.6605,59115.3448,0.0057,-1.2092,0.8447,0.1480,entrenamiento
R0608,2026-03-17,C8,Tarde,128,266,150,1750.6903,78.3406,10,10.3695,0,125.4133,127.0851,12.0648,93989.6588,0.0094,-1.0629,-0.6325,1.2183,entrenamiento
R0609,2026-03-18,C1,Manana,135,435,152,1941.2137,47.5222,10,14.4735,0,129.6024,128.0416,8.5610,60106.5200,0.1431,0.8607,-0.0011,-0.5898,entrenamiento
R0610,2026-03-18,C2,Manana,158,464,201,470.0699,52.7035,17,5.6372,1,159.7757,157.9904,10.2032,78535.2836,0.5206,-0.3382,1.2290,0.6403,entrenamiento
R0611,2026-03-18,C3,Manana,169,452,174,1890.1001,45.6421,14,15.4707,1,168.6900,174.8940,12.6288,97368.5559,0.6684,-1.7587,0.2750,0.4840,entrenamiento
R0612,2026-03-18,C4,Manana,141,407,152,1951.2793,36.7361,10,23.2286,0,138.1124,142.3452,14.3451,107034.6120,0.0419,-0.0655,-0.8595,0.6409,entrenamiento
R0613,2026-03-18,C5,Manana,158,514,152,418.5575,43.9037,11,12.0422,0,159.4023,156.2245,13.5673,100273.4031,-0.5060,1.6490,-0.1843,-1.2186,entrenamiento
R0614,2026-03-18,C6,Manana,135,391,184,1479.9824,45.9671,8,3.5933,1,139.4853,141.1590,9.9615,74939.9535,0.8778,1.5308,-0.6259,1.1569,entrenamiento
R0615,2026-03-18,C7,Tarde,140,240,192,1423.7094,72.1888,8,4.1307,1,134.8327,137.6366,10.6804,80021.9976,1.4407,-1.9569,0.4330,-0.3162,entrenamiento
R0616,2026-03-18,C8,Tarde,154,371,195,1662.1877,47.6140,13,0.4717,0,152.1562,162.8830,10.9742,82730.8737,1.0011,0.2343,-0.0730,-1.1518,entrenamiento
R0617,2026-03-19,C1,Manana,147,227,162,1207.1600,85.1384,16,20.6409,0,143.8471,139.9212,11.2221,86078.9346,-1.1330,0.7254,-1.6759,-1.4065,entrenamiento
R0618,2026-03-19,C2,Manana,166,272,153,421.8334,38.8251,14,0.4463,0,159.2973,173.0030,10.3765,79007.7499,0.5557,-0.4158,0.2145,-0.9164,entrenamiento
R0619,2026-03-19,C3,Tarde,176,404,236,1364.0083,53.3045,12,1.1190,0,172.5914,180.7017,11.4023,84967.2528,-0.2846,-0.7208,-1.5651,-0.8815,entrenamiento
R0620,2026-03-19,C4,Tarde,161,258,162,1963.1396,67.0825,10,7.9202,1,161.2999,151.8401,11.5570,82929.3034,0.4549,0.9790,0.1591,0.3226,entrenamiento
R0621,2026-03-19,C5,Manana,144,429,185,736.7538,43.1635,16,1.6945,0,140.8322,151.6281,8.4046,63152.7149,0.6333,-0.1648,0.8435,0.7664,entrenamiento
R0622,2026-03-19,C6,Manana,147,496,145,1126.0242,52.3922,8,15.3547,1,149.2175,146.8246,4.3285,32619.0856,1.3792,-0.6111,2.0772,0.8587,entrenamiento
R0623,2026-03-19,C7,Tarde,174,272,179,NA,61.2361,12,27.8201,0,172.2764,177.0959,6.7311,50490.5212,-0.6295,-0.2257,-1.8553,-0.5928,entrenamiento
R0624,2026-03-19,C8,Tarde,150,325,145,1092.8697,38.2615,14,26.6316,1,148.4021,145.6358,10.4196,75923.3768,1.4593,-0.1767,0.2219,0.5669,entrenamiento
R0625,2026-03-20,C1,Tarde,120,311,142,1120.5369,67.2213,10,29.1971,1,114.6084,125.2412,6.9741,54039.4633,-0.5981,0.5448,-1.1956,-1.0113,entrenamiento
R0626,2026-03-20,C2,Tarde,157,285,189,1295.1234,67.0810,7,24.5797,1,155.4017,167.5154,12.0808,92418.7712,-0.5309,-1.7890,0.3226,0.2753,entrenamiento
R0627,2026-03-20,C3,Manana,163,485,221,2132.3597,NA,16,21.4087,1,157.1963,156.7582,9.9208,75510.1204,-0.4400,0.9944,0.0177,0.5738,entrenamiento
R0628,2026-03-20,C4,Manana,155,351,215,1564.9417,82.4832,10,22.5075,0,154.2367,152.8788,12.9762,94422.2615,-0.7914,0.2912,-0.8927,-1.2396,entrenamiento
R0629,2026-03-20,C5,Manana,129,400,145,2044.1442,52.8108,15,27.6089,1,130.3199,123.8335,7.4036,54883.7944,0.7023,0.2099,-0.0519,1.7516,entrenamiento
R0630,2026-03-20,C6,Manana,155,497,186,1568.7770,70.0737,14,27.1376,1,153.9316,151.8181,9.7842,75956.5279,0.9280,-0.2431,-0.1099,0.1645,entrenamiento
R0631,2026-03-20,C7,Manana,158,276,163,1708.1781,58.3185,9,3.6636,0,154.9816,152.7273,10.3051,76589.6399,0.6623,0.3400,2.0904,-0.8364,entrenamiento
R0632,2026-03-20,C8,Manana,168,396,220,1149.5290,78.6073,12,6.0092,0,173.6126,159.4442,11.4797,85995.5293,-1.4959,0.8908,-2.3165,1.5353,entrenamiento
R0633,2026-03-21,C1,Tarde,163,480,178,608.9758,90.2441,15,6.4090,1,163.7590,165.2274,20.3134,153841.4894,0.8839,1.1043,0.9069,-0.4813,entrenamiento
R0634,2026-03-21,C2,Manana,155,279,194,1776.2001,62.9773,12,27.2431,1,153.0265,156.7309,4.6138,33513.2425,0.2303,1.1874,0.1493,-0.9488,entrenamiento
R0635,2026-03-21,C3,Manana,150,410,156,1036.5923,63.8581,15,28.4000,0,145.3507,143.5588,5.4035,39635.2902,0.3294,0.7853,-0.0390,0.2451,entrenamiento
R0636,2026-03-21,C4,Tarde,142,370,199,1096.6312,35.1381,8,26.0383,0,141.4723,149.2212,18.7285,139860.7741,-0.6715,-1.3592,-0.4878,1.0020,entrenamiento
R0637,2026-03-21,C5,Tarde,129,281,179,823.4848,75.3622,11,4.4615,1,128.1431,125.3201,8.3198,62338.8692,0.0145,1.1440,-0.6872,-1.1719,entrenamiento
R0638,2026-03-21,C6,Manana,163,378,180,1103.0654,66.9854,15,15.5281,1,163.3644,160.3937,8.3748,63589.8314,0.7566,0.3107,-0.2863,0.3318,entrenamiento
R0639,2026-03-21,C7,Tarde,172,542,200,2115.8402,65.4703,13,21.7507,1,167.9460,177.2054,10.3571,77611.8970,1.5145,0.9544,-0.6074,0.7607,entrenamiento
R0640,2026-03-21,C8,Tarde,151,423,210,1366.3883,84.2063,10,25.6094,1,148.4333,146.5440,16.6128,123567.8858,-0.8704,-0.5355,-0.3046,0.5667,entrenamiento
R0641,2026-03-22,C1,Manana,160,402,162,2049.9069,63.4857,8,17.8558,0,161.2474,166.2913,8.1314,60668.6269,-0.6645,0.4226,-0.5764,-1.7242,entrenamiento
R0642,2026-03-22,C2,Tarde,134,357,184,1763.0972,82.4509,15,26.6191,1,132.2534,129.7170,10.7429,83005.4593,-0.8567,-0.7420,-0.5630,1.7821,entrenamiento
R0643,2026-03-22,C3,Manana,162,252,193,1936.3190,57.6457,15,29.6759,1,167.7359,159.4386,5.0005,38263.6296,-1.8036,1.4705,-0.3800,-0.1788,entrenamiento
R0644,2026-03-22,C4,Tarde,165,508,195,423.4706,62.4342,8,1.3062,0,155.1807,167.9593,12.5193,92728.8388,0.6700,0.2529,-0.8833,0.2280,entrenamiento
R0645,2026-03-22,C5,Tarde,135,356,159,912.1408,79.3296,13,11.8922,1,136.3468,136.1075,10.0460,76890.5470,-0.7969,-0.5525,-0.4220,-2.1003,entrenamiento
R0646,2026-03-22,C6,Tarde,158,307,142,1534.9816,77.7613,9,9.7271,0,162.0391,166.1671,8.5750,63792.8939,-0.5015,0.4126,-1.2502,0.2322,entrenamiento
R0647,2026-03-22,C7,Manana,143,227,158,1860.1656,70.4186,13,18.8842,0,143.4503,149.3778,5.6854,42408.6650,1.0999,0.4107,-1.2320,0.9140,entrenamiento
R0648,2026-03-22,C8,Manana,181,490,181,1983.8469,73.4441,13,5.1692,0,176.8654,182.0558,13.9163,103476.1151,0.2315,0.9378,0.2179,1.8668,entrenamiento
R0649,2026-03-23,C1,Manana,157,415,171,1379.9722,35.0052,8,16.3391,0,162.9800,162.3870,17.2476,129871.5580,-0.1200,1.9247,-0.8214,1.1414,entrenamiento
R0650,2026-03-23,C2,Tarde,174,302,214,1415.7764,72.7307,13,18.7297,0,172.7869,187.5166,12.1967,92451.3482,-1.9795,-1.1034,-0.3903,0.2625,entrenamiento
R0651,2026-03-23,C3,Manana,136,279,189,960.3199,80.8439,11,26.9098,1,131.3562,137.7627,9.6067,72306.2228,0.4102,-0.2076,0.9027,0.5031,entrenamiento
R0652,2026-03-23,C4,Manana,169,398,174,1744.8920,70.5574,16,1.2861,1,164.6220,169.5718,8.3629,60792.8355,-0.5891,0.5509,-1.1279,-0.7789,entrenamiento
R0653,2026-03-23,C5,Tarde,134,378,133,537.0002,36.8983,13,12.6329,1,133.9025,137.9928,10.4609,77042.4574,-1.2467,0.3225,0.8470,0.7187,entrenamiento
R0654,2026-03-23,C6,Tarde,140,462,190,2075.1019,47.0702,11,12.7652,0,142.6313,133.7046,8.3223,61329.0766,-0.9722,0.0164,0.5486,-1.1209,entrenamiento
R0655,2026-03-23,C7,Manana,149,300,136,1251.7965,88.1971,17,5.3008,1,148.7198,150.1357,11.0965,82975.0194,0.5818,-1.2221,-0.6208,-0.2888,entrenamiento
R0656,2026-03-23,C8,Manana,167,371,204,2020.5008,47.3722,8,20.9589,1,165.6768,168.2034,12.5114,93271.8173,2.8690,1.2413,0.3360,-0.4364,entrenamiento
R0657,2026-03-24,C1,Tarde,138,419,163,1074.6736,56.8595,11,6.4849,1,141.9704,136.2486,8.9772,65479.2982,1.3270,0.2148,-1.4789,1.6786,entrenamiento
R0658,2026-03-24,C2,Tarde,135,456,180,1298.9727,58.1019,12,11.0227,0,137.5260,129.6101,6.6432,48190.2208,0.2986,0.5119,1.8771,0.5793,entrenamiento
R0659,2026-03-24,C3,Tarde,132,229,152,608.9242,41.9538,9,5.3516,1,132.7120,137.8623,10.4154,79136.4026,-0.2809,0.4333,1.6404,1.7652,entrenamiento
R0660,2026-03-24,C4,Tarde,132,258,179,2174.1008,62.2869,12,4.7815,0,136.5161,135.8410,7.8101,60823.4281,1.0784,1.8131,0.8564,0.5881,entrenamiento
R0661,2026-03-24,C5,Tarde,149,308,187,1319.6014,49.2965,16,28.6205,0,150.6239,147.4470,6.0554,47105.7231,-0.6233,0.7217,0.5394,0.1496,entrenamiento
R0662,2026-03-24,C6,Tarde,155,250,170,1688.2013,81.2476,8,7.8855,0,152.6925,158.7341,14.6382,108537.7960,0.8916,1.0467,-0.2684,0.3206,entrenamiento
R0663,2026-03-24,C7,Manana,134,322,163,1146.2436,66.7916,14,14.1928,1,135.3201,130.6851,6.5181,46998.6849,1.0348,0.0221,1.0974,1.3849,entrenamiento
R0664,2026-03-24,C8,Tarde,164,426,176,1747.4274,44.4291,15,10.1923,0,170.8620,155.6119,8.4609,63372.4941,0.1052,1.1277,0.1957,0.9773,entrenamiento
R0665,2026-03-25,C1,Tarde,148,299,145,1979.6397,35.8022,16,0.2199,0,145.0426,146.6041,14.6404,110717.1263,-1.0508,-0.1539,1.9629,1.0505,entrenamiento
R0666,2026-03-25,C2,Manana,142,230,143,1200.2019,48.4386,13,8.6158,0,144.9470,141.7138,4.2087,32192.4950,-0.9857,-1.5583,0.7932,1.3887,entrenamiento
R0667,2026-03-25,C3,Manana,166,476,180,548.3845,74.8504,17,2.6344,1,162.9895,165.4517,7.8409,57748.0418,-0.2096,-1.4571,0.1335,0.6694,entrenamiento
R0668,2026-03-25,C4,Tarde,143,495,154,1798.4085,38.5162,7,2.4529,0,142.8984,141.8152,16.2596,122151.9635,-0.1691,0.5590,0.9444,-1.6714,entrenamiento
R0669,2026-03-25,C5,Manana,155,446,208,625.4803,80.3112,8,12.6100,0,159.3375,148.2148,11.2442,82800.5235,0.5526,0.1993,0.1885,0.9727,entrenamiento
R0670,2026-03-25,C6,Tarde,168,527,206,1067.3792,66.4036,17,20.4243,1,166.1299,163.1330,11.4983,86801.4466,-0.5972,1.1251,1.1497,1.1253,entrenamiento
R0671,2026-03-25,C7,Manana,142,329,138,1005.4620,48.6364,14,22.9979,1,148.7332,140.9477,5.6241,42142.4711,-0.0216,1.7071,-1.8212,-0.5348,entrenamiento
R0672,2026-03-25,C8,Manana,153,436,162,1242.0308,57.3048,9,0.4962,1,153.3649,155.0509,8.2442,59246.4962,-1.0839,0.5552,-0.1556,-1.4339,entrenamiento
R0673,2026-03-26,C1,Tarde,140,274,171,1368.3443,46.1742,9,4.1488,1,143.6027,132.5475,10.5543,80235.1655,1.0908,-0.2963,0.0239,0.3976,entrenamiento
R0674,2026-03-26,C2,Tarde,167,262,215,423.1119,42.3936,17,15.3709,1,171.1107,162.5071,10.6470,80255.3432,-0.7347,0.2823,1.1593,-0.6525,entrenamiento
R0675,2026-03-26,C3,Tarde,130,278,130,1011.8499,63.9184,11,27.5496,1,126.9769,125.6066,6.7103,52662.3568,-1.0669,2.0197,0.4896,-0.3769,entrenamiento
R0676,2026-03-26,C4,Manana,167,504,199,708.0080,36.7359,9,18.7003,0,163.4389,164.7420,14.3690,108422.6458,0.6569,-1.4549,-1.3151,0.6311,entrenamiento
R0677,2026-03-26,C5,Tarde,143,414,165,1147.8048,69.4721,12,18.6157,0,146.7856,145.1912,6.2942,46592.6625,-0.0354,2.2221,-1.1005,0.7794,entrenamiento
R0678,2026-03-26,C6,Tarde,143,373,150,1954.1306,53.8714,7,9.8070,0,145.8292,140.2866,8.4513,64929.1092,1.8556,-1.6308,-0.8838,0.0924,entrenamiento
R0679,2026-03-26,C7,Manana,164,342,222,2008.3128,54.3321,9,11.0329,0,162.3119,167.7974,10.3985,79731.7179,0.1589,-0.8442,-0.3377,-0.2731,entrenamiento
R0680,2026-03-26,C8,Manana,143,431,171,850.7633,42.1458,15,10.9675,0,146.7323,141.6815,8.5487,62392.8090,1.4490,-0.0087,-1.8351,0.1884,entrenamiento
R0681,2026-03-27,C1,Tarde,142,344,165,1605.9531,59.2816,17,23.8573,1,148.1082,142.0424,5.9483,45066.4418,1.6112,1.3809,1.7946,0.1904,entrenamiento
R0682,2026-03-27,C2,Tarde,152,376,157,2193.4157,40.8740,14,12.0955,1,150.5348,144.4122,10.0545,75614.1841,0.5444,1.3798,0.0036,-1.6042,entrenamiento
R0683,2026-03-27,C3,Tarde,157,277,169,810.2597,65.1960,11,16.0737,0,156.6622,156.3594,6.5245,48696.4213,0.3686,0.2929,-0.6830,-0.2922,entrenamiento
R0684,2026-03-27,C4,Manana,148,441,183,1956.7926,78.6427,17,25.1728,0,144.9980,150.1501,10.3847,79093.2378,0.6963,0.9661,0.7012,1.0801,entrenamiento
R0685,2026-03-27,C5,Manana,176,330,197,NA,78.1429,17,10.2899,1,176.9930,169.5025,12.1967,92361.2602,-1.8845,0.1270,-1.2536,1.5041,entrenamiento
R0686,2026-03-27,C6,Manana,166,253,211,971.2580,75.1331,13,28.5683,0,170.5699,157.1205,7.0424,55290.3693,-0.6373,-0.6239,0.6025,0.4575,entrenamiento
R0687,2026-03-27,C7,Tarde,152,360,152,453.8737,80.4345,8,1.3702,1,156.3597,147.7481,15.7686,118172.1595,0.8139,-0.1499,-0.7085,0.7027,entrenamiento
R0688,2026-03-27,C8,Tarde,153,250,139,1852.7193,77.7565,15,8.5358,1,158.7137,146.1334,11.0628,82367.8942,-0.8873,0.7400,-0.5967,-2.0063,entrenamiento
R0689,2026-03-28,C1,Manana,150,519,167,915.9279,59.1620,7,13.1674,1,151.2030,143.6399,12.5252,96246.7852,0.0579,-1.8866,-0.1478,-0.1517,entrenamiento
R0690,2026-03-28,C2,Manana,140,318,179,704.6709,71.1732,13,27.1175,0,137.5742,129.7359,4.4106,35185.3381,-0.9656,0.0976,-1.1110,-1.5063,entrenamiento
R0691,2026-03-28,C3,Manana,161,454,152,1545.9856,84.7610,12,27.7255,1,161.9980,167.5856,15.5473,116312.3697,0.0775,-0.0436,-0.4811,0.3704,entrenamiento
R0692,2026-03-28,C4,Tarde,151,403,144,2058.4230,53.3285,10,29.1050,0,154.3782,154.5842,6.8564,51863.9891,-1.4368,-0.6199,-0.4987,-1.2272,entrenamiento
R0693,2026-03-28,C5,Tarde,164,331,178,1080.0160,44.4039,10,2.6128,0,158.8456,175.1360,12.4346,92689.1137,-0.1297,-1.2645,-0.2825,1.9487,entrenamiento
R0694,2026-03-28,C6,Manana,141,417,173,1653.7392,60.0144,17,17.6581,0,143.6782,139.0763,9.7454,71543.5818,-2.1178,1.8320,-0.2201,1.7065,entrenamiento
R0695,2026-03-28,C7,Tarde,140,431,159,1997.7038,59.8431,12,9.4587,1,141.9356,134.7731,7.6408,57101.6045,0.2483,-0.2133,0.3432,0.5759,entrenamiento
R0696,2026-03-28,C8,Manana,153,266,149,1728.5333,45.1739,12,6.7819,0,152.0346,151.2638,10.3479,79467.0101,-0.6436,0.0597,1.3311,-1.9824,entrenamiento
R0697,2026-03-29,C1,Manana,156,518,183,1343.9488,50.6787,14,13.1088,0,154.6563,148.6555,6.7546,51594.3572,-0.3518,1.3671,-0.5529,0.5944,entrenamiento
R0698,2026-03-29,C2,Manana,156,244,162,727.9301,86.8136,11,26.6755,1,157.7496,149.9838,12.8072,96512.7697,2.1504,0.5771,-1.4062,-0.2042,entrenamiento
R0699,2026-03-29,C3,Manana,134,439,186,623.4390,60.3517,17,13.0894,0,131.1919,143.4782,4.1963,31942.0535,-0.5482,0.5392,0.5147,-0.2895,entrenamiento
R0700,2026-03-29,C4,Manana,157,437,171,2179.8758,38.8440,13,29.8977,0,157.5400,151.0896,13.8371,105609.6270,0.0362,1.6208,0.4571,-0.4363,entrenamiento
R0701,2026-03-29,C5,Manana,150,317,210,743.9788,46.3709,16,19.7086,1,150.9252,144.7996,6.8300,50200.3909,-0.6927,-0.0095,1.4311,0.8578,entrenamiento
R0702,2026-03-29,C6,Manana,153,255,209,1689.7047,87.2314,17,0.2748,1,154.8571,156.4418,11.8264,90031.2226,0.3866,0.3612,0.3769,0.4517,entrenamiento
R0703,2026-03-29,C7,Manana,155,267,201,NA,42.4718,15,23.7262,0,157.2118,151.6200,5.8248,43500.3985,-0.2421,-0.7313,0.7980,0.1453,entrenamiento
R0704,2026-03-29,C8,Tarde,157,282,170,1411.9266,39.7956,11,27.1361,1,158.3015,159.8576,11.3909,83237.8536,-1.3587,-1.4455,1.0747,-0.1541,entrenamiento
R0705,2026-03-30,C1,Tarde,151,383,185,1122.2259,38.6950,7,6.6778,0,151.2459,153.3281,17.6821,131882.0136,0.2551,2.0269,1.0396,-0.3917,entrenamiento
R0706,2026-03-30,C2,Manana,145,385,147,1471.8912,64.8110,16,6.1960,1,146.9271,131.6398,5.0323,36816.8756,2.1987,0.0014,0.5346,0.6539,entrenamiento
R0707,2026-03-30,C3,Tarde,134,254,146,1395.7019,75.7602,16,1.5147,0,133.0506,135.7716,7.4161,53534.5830,-0.0922,0.6603,-1.8223,0.7691,entrenamiento
R0708,2026-03-30,C4,Manana,168,576,190,1540.4196,36.9573,10,20.5549,1,170.1215,172.7113,16.2324,122913.4273,-1.0910,0.3562,0.5498,-0.8778,entrenamiento
R0709,2026-03-30,C5,Manana,138,341,135,1190.6357,85.2858,10,7.8666,0,140.9197,141.1360,11.2370,84730.0352,0.9466,1.7440,0.3492,1.2893,entrenamiento
R0710,2026-03-30,C6,Manana,159,306,183,1381.3328,54.3073,10,25.9655,1,156.4268,158.9291,9.9546,74502.9909,-0.2984,2.2166,-0.6764,-0.1641,entrenamiento
R0711,2026-03-30,C7,Manana,156,513,165,1030.9437,35.8366,12,2.0136,1,148.7955,160.3856,10.9873,83762.9423,0.4403,-1.1259,1.4240,-0.7781,entrenamiento
R0712,2026-03-30,C8,Manana,137,245,126,1454.9283,54.2683,7,25.1224,0,132.7457,141.6273,6.0909,43292.3353,-1.8334,-0.2016,-0.3819,-0.6574,entrenamiento
R0713,2026-03-31,C1,Tarde,159,534,144,727.2487,90.7775,16,19.3110,1,155.6318,157.0133,18.1650,137620.9133,1.5106,0.7952,0.4253,-0.9003,entrenamiento
R0714,2026-03-31,C2,Tarde,138,410,129,944.8161,51.7540,10,1.7938,1,133.2341,142.8631,9.5784,72741.7775,0.2568,-0.7795,0.2611,0.0531,entrenamiento
R0715,2026-03-31,C3,Manana,145,385,154,1197.6560,NA,11,28.0216,1,144.6723,156.2245,5.9673,44763.2979,0.4324,1.0353,-2.1736,-0.3226,entrenamiento
R0716,2026-03-31,C4,Tarde,162,386,197,577.6964,89.4341,16,18.0885,0,165.8163,157.7460,17.3242,129656.6201,0.8327,0.7829,0.3182,0.8289,entrenamiento
R0717,2026-03-31,C5,Tarde,169,513,179,2032.2889,67.7393,11,10.8114,1,169.0030,183.0424,12.0409,90376.3138,-0.1569,-0.3613,-0.2892,0.9203,entrenamiento
R0718,2026-03-31,C6,Tarde,165,475,188,2184.0707,55.5408,16,20.6846,1,168.9071,161.1037,9.7183,72953.5567,-0.3660,1.7713,1.3398,-1.2038,entrenamiento
R0719,2026-03-31,C7,Manana,145,243,189,1331.4292,70.1304,17,16.8301,0,143.1095,147.0433,2.8755,20617.5132,-1.8395,0.8832,0.0488,-0.4350,entrenamiento
R0720,2026-03-31,C8,Manana,154,363,211,1676.9165,45.0122,12,10.9070,1,156.2833,154.1605,9.8979,74736.6584,0.5854,-0.2192,0.0019,-0.6499,entrenamiento
R0721,2026-04-01,C1,Manana,150,384,149,637.1170,41.5056,13,18.9997,1,155.9591,147.2852,12.1544,89612.1726,1.3581,-1.1163,-0.4158,0.3289,entrenamiento
R0722,2026-04-01,C2,Tarde,141,284,176,1621.5539,65.1524,9,10.3608,1,142.7442,141.3349,8.0520,57451.3804,2.2046,-1.0737,1.2906,0.4496,entrenamiento
R0723,2026-04-01,C3,Tarde,136,354,152,693.3495,NA,10,6.7854,0,140.9039,133.1813,16.4036,124925.8098,0.7625,-0.5395,1.2655,-0.3022,entrenamiento
R0724,2026-04-01,C4,Tarde,158,290,174,1588.4730,49.7405,16,0.0230,1,160.2789,162.1560,4.9343,36316.1085,-1.5858,0.8804,0.8455,0.7608,entrenamiento
R0725,2026-04-01,C5,Manana,154,379,179,1460.8279,85.2161,7,28.6628,1,151.9591,153.0208,15.6978,121433.4777,1.0612,0.8137,-0.0955,0.1847,entrenamiento
R0726,2026-04-01,C6,Manana,168,514,173,1625.3360,85.5697,12,10.2836,0,171.9433,162.9558,15.7825,122320.0074,2.5717,-0.6633,-0.0098,-0.4551,entrenamiento
R0727,2026-04-01,C7,Tarde,160,481,170,1621.6974,66.9539,7,26.2391,1,161.3896,161.3879,13.3746,96877.1153,0.1658,-0.1556,-0.8602,0.1166,entrenamiento
R0728,2026-04-01,C8,Tarde,150,271,206,1827.6689,81.2375,8,29.5864,0,149.1665,156.4961,13.2298,99083.2239,-0.8168,-0.0593,0.3358,-1.0232,entrenamiento
R0729,2026-04-02,C1,Tarde,147,285,182,1078.9088,52.3586,13,18.6575,1,147.7041,155.1953,6.1890,47914.7805,-0.8080,0.5192,-1.7557,-0.8734,entrenamiento
R0730,2026-04-02,C2,Tarde,130,211,157,572.3276,45.3645,7,14.2227,1,131.0378,128.4943,10.4433,78117.5688,-0.9474,-0.9288,0.7622,1.1187,entrenamiento
R0731,2026-04-02,C3,Manana,164,479,192,2052.9799,43.4780,12,29.8861,0,161.9935,161.6894,11.1311,82929.9969,-0.9050,-1.1924,0.2683,-0.0920,entrenamiento
R0732,2026-04-02,C4,Manana,151,404,175,1533.1838,88.6581,10,11.7694,1,150.2798,150.2985,15.7309,116234.2603,-1.3446,0.1219,-0.3624,0.2572,entrenamiento
R0733,2026-04-02,C5,Manana,169,537,231,569.4506,55.2709,9,20.7904,1,169.1423,162.9757,9.7708,73903.1791,0.0141,-2.3745,0.3843,-2.4105,entrenamiento
R0734,2026-04-02,C6,Tarde,164,401,155,1273.9805,73.3241,17,22.7184,1,166.0959,161.8403,8.2009,60284.6326,0.2272,2.9705,-0.7903,0.9938,entrenamiento
